ANO_EJE,MES_EJE,SECTOR_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,FUENTE_FINANCIAMIENTO_NOMBRE,MONTO_GIRADO
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS DETERMINADOS,1547
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS DIRECTAMENTE RECAUDADOS,1548.18
2020,9,EDUCACION,JUNIN,RECURSOS ORDINARIOS,1548.3
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,1553.18
2020,9,GOBIERNO LOCAL,PIURA,RECURSOS DETERMINADOS,1555
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,1555.65
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1556.7
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,1557.6
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,1558
2020,9,GOBIERNO LOCAL,APURIMAC,DONACIONES Y TRANSFERENCIAS,1558.6
2020,9,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS ORDINARIOS,1560
2020,9,ECONOMIA Y FINANZAS,LIMA,RECURSOS ORDINARIOS,1560
2020,9,ECONOMIA Y FINANZAS,LIMA,RECURSOS ORDINARIOS,1560
2020,9,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,1560
2020,9,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,1560
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,1561
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,1563.5
2020,9,GOBIERNO LOCAL,PUNO,RECURSOS ORDINARIOS,1564
2020,9,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,1566
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1566.05
2020,9,GOBIERNOS REGIONALES,ICA,RECURSOS ORDINARIOS,1566.48
2020,9,GOBIERNOS REGIONALES,TACNA,RECURSOS ORDINARIOS,1567
2020,9,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,1567.35
2020,9,GOBIERNOS REGIONALES,JUNIN,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,1567.35
2020,9,GOBIERNOS REGIONALES,MADRE DE DIOS,RECURSOS ORDINARIOS,1568.81
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,1570
2020,9,GOBIERNO LOCAL,LAMBAYEQUE,RECURSOS DETERMINADOS,1570
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1571.74
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1575.05
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS DETERMINADOS,1576
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1580
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,1580
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1581
2020,9,GOBIERNO LOCAL,APURIMAC,RECURSOS ORDINARIOS,1583.33
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,1584
2020,9,GOBIERNO LOCAL,JUNIN,RECURSOS ORDINARIOS,1584
2020,9,PRESIDENCIA CONSEJO MINISTROS,LIMA,RECURSOS ORDINARIOS,1585
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,1585.5
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,1587.69
2020,9,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS DETERMINADOS,1588
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,1588.5
2020,9,PODER JUDICIAL,ICA,RECURSOS ORDINARIOS,1590.14
2020,9,GOBIERNO LOCAL,LAMBAYEQUE,DONACIONES Y TRANSFERENCIAS,1595
2020,9,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,1599
2020,9,GOBIERNOS REGIONALES,PUNO,RECURSOS ORDINARIOS,1599.78
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,1599.8
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,1599.8
2020,9,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,1600
2020,9,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,1600
2020,9,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,1600
2020,9,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,1600
2020,9,GOBIERNO LOCAL,AREQUIPA,DONACIONES Y TRANSFERENCIAS,1600
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1600
2020,9,GOBIERNO LOCAL,PUNO,RECURSOS ORDINARIOS,1600
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1600
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DIRECTAMENTE RECAUDADOS,1600
2020,9,GOBIERNO LOCAL,JUNIN,RECURSOS ORDINARIOS,1600
2020,9,GOBIERNO LOCAL,AMAZONAS,RECURSOS ORDINARIOS,1600
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,1600
2020,9,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS DETERMINADOS,1600
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1600
2020,9,GOBIERNO LOCAL,JUNIN,RECURSOS ORDINARIOS,1600
2020,9,GOBIERNOS REGIONALES,HUANUCO,DONACIONES Y TRANSFERENCIAS,1600
2020,9,GOBIERNOS REGIONALES,MADRE DE DIOS,RECURSOS ORDINARIOS,1600
2020,9,PRODUCCION,LIMA,RECURSOS ORDINARIOS,1602.44
2020,9,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS ORDINARIOS,1602.8
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS ORDINARIOS,1605.5
2020,9,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,1608.7
2020,9,GOBIERNOS REGIONALES,LORETO,RECURSOS ORDINARIOS,1610
2020,9,GOBIERNO LOCAL,JUNIN,RECURSOS DETERMINADOS,1611
2020,9,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,1615.6
2020,9,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,1618.2
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,1619
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,1620
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1620
2020,9,GOBIERNOS REGIONALES,LIMA,RECURSOS ORDINARIOS,1623.48
2020,9,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,1624.05
2020,9,GOBIERNO LOCAL,ICA,RECURSOS ORDINARIOS,1625
2020,9,GOBIERNO LOCAL,PUNO,RECURSOS DETERMINADOS,1625
2020,9,GOBIERNO LOCAL,UCAYALI,RECURSOS DIRECTAMENTE RECAUDADOS,1627
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1627
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1629.3
2020,9,JUSTICIA,UCAYALI,RECURSOS DIRECTAMENTE RECAUDADOS,1630
2020,9,GOBIERNOS REGIONALES,ANCASH,RECURSOS ORDINARIOS,1633.33
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,1635
2020,9,GOBIERNO LOCAL,AYACUCHO,RECURSOS DETERMINADOS,1635.5
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,1640
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1640.24
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,1644
2020,9,GOBIERNO LOCAL,AYACUCHO,DONACIONES Y TRANSFERENCIAS,1645
2020,9,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,1649
2020,9,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,1650
2020,9,JUSTICIA,UCAYALI,RECURSOS ORDINARIOS,1650
2020,9,MUJER Y POBLACIONES VULNERABLES,LIMA,RECURSOS ORDINARIOS,1650
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,1650
2020,9,GOBIERNO LOCAL,AYACUCHO,RECURSOS ORDINARIOS,1650
2020,9,GOBIERNO LOCAL,LIMA,DONACIONES Y TRANSFERENCIAS,1650
2020,9,GOBIERNO LOCAL,CUSCO,DONACIONES Y TRANSFERENCIAS,1650
2020,9,GOBIERNO LOCAL,JUNIN,DONACIONES Y TRANSFERENCIAS,1650
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1650
2020,9,GOBIERNO LOCAL,MOQUEGUA,RECURSOS ORDINARIOS,1650
2020,9,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,1650
2020,9,MUJER Y POBLACIONES VULNERABLES,LIMA,RECURSOS ORDINARIOS,1653
2020,9,GOBIERNOS REGIONALES,ANCASH,RECURSOS DETERMINADOS,1654
2020,9,SALUD,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,1655.64
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1656
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS DETERMINADOS,1657
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1660
2020,9,GOBIERNO LOCAL,AMAZONAS,RECURSOS ORDINARIOS,1660
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS DETERMINADOS,1660
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1660
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1661
2020,9,GOBIERNOS REGIONALES,TUMBES,RECURSOS ORDINARIOS,1662
2020,9,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,1663.47
2020,9,GOBIERNO LOCAL,HUANUCO,RECURSOS ORDINARIOS,1665
2020,9,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,1670
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1670.2
2020,9,GOBIERNOS REGIONALES,CUSCO,RECURSOS ORDINARIOS,1670.4
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,1672.8
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS ORDINARIOS,1674
2020,9,AGRICULTURA,LIMA,RECURSOS ORDINARIOS,1680
2020,9,PRODUCCION,LIMA,RECURSOS DIRECTAMENTE RECAUDADOS,1680
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1680
2020,9,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,1680
2020,9,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS ORDINARIOS,1681
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1682.4
2020,9,GOBIERNO LOCAL,UCAYALI,DONACIONES Y TRANSFERENCIAS,1690
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1690
2020,9,GOBIERNOS REGIONALES,MOQUEGUA,DONACIONES Y TRANSFERENCIAS,1690.58
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,1698.76
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,1699.9
2020,9,GOBIERNOS REGIONALES,CAJAMARCA,RECURSOS ORDINARIOS,1699.94
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS ORDINARIOS,1700
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1700
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS ORDINARIOS,1700
2020,9,GOBIERNO LOCAL,JUNIN,RECURSOS DIRECTAMENTE RECAUDADOS,1700
2020,9,GOBIERNO LOCAL,SAN MARTIN,RECURSOS DETERMINADOS,1700
2020,9,GOBIERNOS REGIONALES,AYACUCHO,RECURSOS ORDINARIOS,1700
2020,9,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,1700
2020,9,GOBIERNOS REGIONALES,MADRE DE DIOS,DONACIONES Y TRANSFERENCIAS,1700
2020,9,GOBIERNOS REGIONALES,PUNO,RECURSOS ORDINARIOS,1700
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,1700
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,1700
2020,9,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,1700
2020,9,TRANSPORTES Y COMUNICACIONES,LIMA,RECURSOS ORDINARIOS,1704.6
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS DETERMINADOS,1705
2020,9,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,1707.27
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,1711
2020,9,TRANSPORTES Y COMUNICACIONES,LIMA,RECURSOS ORDINARIOS,1711.6
2020,9,GOBIERNO LOCAL,AREQUIPA,DONACIONES Y TRANSFERENCIAS,1712
2020,9,GOBIERNOS REGIONALES,TACNA,RECURSOS ORDINARIOS,1712
2020,9,GOBIERNOS REGIONALES,LIMA,RECURSOS ORDINARIOS,1714
2020,9,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,1721.7
2020,9,GOBIERNOS REGIONALES,PROVINCIA CONSTITUCIONAL DEL CALLAO,RECURSOS ORDINARIOS,1725
2020,9,GOBIERNOS REGIONALES,AMAZONAS,RECURSOS ORDINARIOS,1728
2020,9,GOBIERNOS REGIONALES,PASCO,RECURSOS ORDINARIOS,1728
2020,9,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,1728.52
2020,9,EDUCACION,JUNIN,RECURSOS ORDINARIOS,1730
2020,9,JUSTICIA,PUNO,RECURSOS ORDINARIOS,1730
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,1736
2020,9,JUSTICIA,CUSCO,RECURSOS DIRECTAMENTE RECAUDADOS,1740
2020,9,GOBIERNOS REGIONALES,APURIMAC,RECURSOS ORDINARIOS,1740
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1740
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,1741
2020,9,GOBIERNOS REGIONALES,AMAZONAS,RECURSOS ORDINARIOS,1741.5
2020,9,GOBIERNOS REGIONALES,LORETO,RECURSOS ORDINARIOS,1741.5
2020,9,GOBIERNOS REGIONALES,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,1742
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,1744
2020,9,TRANSPORTES Y COMUNICACIONES,LIMA,RECURSOS ORDINARIOS,1750
2020,9,GOBIERNO LOCAL,PASCO,RECURSOS DETERMINADOS,1750
2020,9,GOBIERNO LOCAL,SAN MARTIN,RECURSOS DETERMINADOS,1750
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS ORDINARIOS,1750
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,1750
2020,9,GOBIERNOS REGIONALES,CAJAMARCA,DONACIONES Y TRANSFERENCIAS,1750
2020,9,GOBIERNOS REGIONALES,LORETO,RECURSOS ORDINARIOS,1750
2020,9,GOBIERNO LOCAL,ICA,RECURSOS DIRECTAMENTE RECAUDADOS,1751.1
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1756
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,1756
2020,9,GOBIERNOS REGIONALES,ICA,RECURSOS ORDINARIOS,1756.59
2020,9,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS DETERMINADOS,1759.38
2020,9,GOBIERNO LOCAL,AMAZONAS,RECURSOS ORDINARIOS,1760
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,1761.5
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,1763.53
2020,9,GOBIERNOS REGIONALES,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,1765
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS ORDINARIOS,1767
2020,9,GOBIERNO LOCAL,TACNA,RECURSOS ORDINARIOS,1768
2020,9,GOBIERNO LOCAL,LAMBAYEQUE,RECURSOS DETERMINADOS,1768
2020,9,GOBIERNO LOCAL,HUANUCO,RECURSOS ORDINARIOS,1769.5
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,7100
2020,9,GOBIERNOS REGIONALES,TUMBES,RECURSOS ORDINARIOS,7100
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,7107
2020,9,GOBIERNO LOCAL,CUSCO,RECURSOS DETERMINADOS,7120
2020,9,GOBIERNO LOCAL,SAN MARTIN,RECURSOS DETERMINADOS,7120
2020,9,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,7125
2020,9,GOBIERNOS REGIONALES,LIMA,RECURSOS ORDINARIOS,7129
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,7130
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,7133.15
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS ORDINARIOS,7139
2020,9,JUSTICIA,CUSCO,RECURSOS ORDINARIOS,7140
2020,9,GOBIERNOS REGIONALES,TACNA,RECURSOS DETERMINADOS,7140
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,7148.9
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,7160
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,7164
2020,9,GOBIERNO LOCAL,MOQUEGUA,RECURSOS DETERMINADOS,7165.31
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,7166
2020,9,GOBIERNO LOCAL,PUNO,RECURSOS ORDINARIOS,7170
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,7184.51
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,7198
2020,9,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS DETERMINADOS,7199.7
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,7200
2020,9,GOBIERNO LOCAL,PUNO,RECURSOS ORDINARIOS,7200
2020,9,GOBIERNO LOCAL,AYACUCHO,RECURSOS ORDINARIOS,7200
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,7200
2020,9,GOBIERNOS REGIONALES,APURIMAC,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,7200
2020,9,GOBIERNOS REGIONALES,JUNIN,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,7200
2020,9,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,7200
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,DONACIONES Y TRANSFERENCIAS,7200
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS DIRECTAMENTE RECAUDADOS,7200
2020,9,GOBIERNOS REGIONALES,LIMA,RECURSOS ORDINARIOS,7200
2020,9,GOBIERNO LOCAL,APURIMAC,RECURSOS DETERMINADOS,7203.09
2020,9,GOBIERNO LOCAL,JUNIN,RECURSOS DETERMINADOS,7210
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,7218
2020,9,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS ORDINARIOS,7220
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,7220.14
2020,9,GOBIERNOS REGIONALES,PASCO,RECURSOS ORDINARIOS,7222
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,7226
2020,9,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS DETERMINADOS,7237
2020,9,GOBIERNOS REGIONALES,PUNO,RECURSOS ORDINARIOS,7238.3
2020,9,GOBIERNOS REGIONALES,HUANCAVELICA,RECURSOS ORDINARIOS,7239.2
2020,9,GOBIERNO LOCAL,LIMA,DONACIONES Y TRANSFERENCIAS,7256.76
2020,9,MUJER Y POBLACIONES VULNERABLES,LIMA,RECURSOS ORDINARIOS,7265.45
2020,9,GOBIERNO LOCAL,PUNO,RECURSOS ORDINARIOS,7268.75
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,7269.9
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,7274
2020,9,GOBIERNO LOCAL,ICA,RECURSOS DETERMINADOS,7276
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,7280
2020,9,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,7295
2020,9,GOBIERNOS REGIONALES,ICA,RECURSOS ORDINARIOS,7295.3
2020,9,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,7300
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,7306.5
2020,9,GOBIERNO LOCAL,AYACUCHO,RECURSOS DETERMINADOS,7312
2020,9,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS ORDINARIOS,7324.57
2020,9,GOBIERNO LOCAL,AYACUCHO,RECURSOS DETERMINADOS,7340
2020,9,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,7344
2020,9,GOBIERNO LOCAL,LAMBAYEQUE,RECURSOS ORDINARIOS,7344.22
2020,9,JUSTICIA,CUSCO,RECURSOS ORDINARIOS,7350
2020,9,GOBIERNO LOCAL,JUNIN,RECURSOS DETERMINADOS,7350
2020,9,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,7365
2020,9,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,7366
2020,9,JUSTICIA,LIMA,RECURSOS ORDINARIOS,7370
2020,9,GOBIERNOS REGIONALES,CUSCO,RECURSOS ORDINARIOS,7388.94
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,7391.28
2020,9,GOBIERNO LOCAL,APURIMAC,RECURSOS ORDINARIOS,7400
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,7400
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,7400
2020,9,MUJER Y POBLACIONES VULNERABLES,LIMA,RECURSOS ORDINARIOS,7413.14
2020,9,GOBIERNOS REGIONALES,PIURA,RECURSOS DETERMINADOS,7417.48
2020,9,GOBIERNO LOCAL,AYACUCHO,RECURSOS DETERMINADOS,7420
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,7422.16
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,7429
2020,9,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS ORDINARIOS,7450
2020,9,JUSTICIA,CUSCO,RECURSOS DIRECTAMENTE RECAUDADOS,7454
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS DETERMINADOS,7470
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,7478
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS DETERMINADOS,7482
2020,9,GOBIERNO LOCAL,SAN MARTIN,RECURSOS DETERMINADOS,7483.32
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,7494
2020,9,EDUCACION,AMAZONAS,RECURSOS ORDINARIOS,7499.5
2020,9,GOBIERNO LOCAL,AREQUIPA,RECURSOS ORDINARIOS,7500
2020,9,GOBIERNO LOCAL,HUANUCO,RECURSOS ORDINARIOS,7500
2020,9,GOBIERNO LOCAL,ICA,RECURSOS DETERMINADOS,7500
2020,9,GOBIERNOS REGIONALES,ICA,DONACIONES Y TRANSFERENCIAS,7500
2020,9,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,7500
2020,9,GOBIERNOS REGIONALES,PIURA,RECURSOS DIRECTAMENTE RECAUDADOS,7500
2020,9,GOBIERNOS REGIONALES,PUNO,RECURSOS ORDINARIOS,7500
2020,9,GOBIERNOS REGIONALES,UCAYALI,RECURSOS ORDINARIOS,7500
2020,9,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS ORDINARIOS,7501.24
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,7519.9
2020,9,GOBIERNOS REGIONALES,HUANUCO,RECURSOS ORDINARIOS,7519.95
2020,9,SALUD,LIMA,RECURSOS ORDINARIOS,7533
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS ORDINARIOS,7538.6
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,DONACIONES Y TRANSFERENCIAS,7542.9
2020,9,GOBIERNOS REGIONALES,SAN MARTIN,RECURSOS ORDINARIOS,7550
2020,9,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,7600
2020,9,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS ORDINARIOS,7600
2020,9,DESARROLLO E INCLUSION SOCIAL,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,7600
2020,9,GOBIERNO LOCAL,LORETO,RECURSOS DETERMINADOS,7600
2020,9,GOBIERNO LOCAL,CAJAMARCA,RECURSOS DETERMINADOS,7600
2020,9,GOBIERNOS REGIONALES,ANCASH,DONACIONES Y TRANSFERENCIAS,7600
2020,9,GOBIERNOS REGIONALES,AREQUIPA,RECURSOS ORDINARIOS,7600
2020,9,GOBIERNOS REGIONALES,JUNIN,RECURSOS ORDINARIOS,7600
2020,9,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,7618
2020,9,SALUD,LIMA,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,7624
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,7635
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS DETERMINADOS,7641
2020,9,GOBIERNO LOCAL,LA LIBERTAD,RECURSOS DETERMINADOS,7665
2020,9,GOBIERNOS REGIONALES,LA LIBERTAD,RECURSOS ORDINARIOS,7666.67
2020,9,GOBIERNO LOCAL,LIMA,RECURSOS ORDINARIOS,7673.4
2020,9,GOBIERNO LOCAL,ANCASH,RECURSOS ORDINARIOS,7675
2020,9,GOBIERNO LOCAL,ICA,RECURSOS DETERMINADOS,7700
2020,9,GOBIERNO LOCAL,HUANCAVELICA,RECURSOS ORDINARIOS,7700
2020,9,GOBIERNO LOCAL,LIMA,DONACIONES Y TRANSFERENCIAS,7700
2020,9,GOBIERNO LOCAL,MOQUEGUA,RECURSOS ORDINARIOS,7700
2020,9,GOBIERNOS REGIONALES,MADRE DE DIOS,DONACIONES Y TRANSFERENCIAS,7700
2020,9,GOBIERNOS REGIONALES,MOQUEGUA,RECURSOS ORDINARIOS,7702
